,Customer Id
1429,358fc064-5327-11ea-acd3-000d3a38a36f
1430,359b7d16-afd8-11e9-9757-000d3a38a36f
1431,359e4a8e-afb7-11ea-b736-000d3a38a36f
1432,35a4a018-b153-11e9-9757-000d3a38a36f
1433,35bb1806-c133-11eb-8ef5-000d3a38a36f
1434,35bd894c-ac9f-11e9-a2fc-000d3a38a36f
1435,35c07a08-907e-11ea-af25-000d3a38a36f
1436,35e9ddf0-a45f-11e9-a2fc-000d3a38a36f
1437,360b2632-11f0-11ea-916f-000d3a38a36f
1438,360d188c-432a-11ea-8b43-000d3a38a36f
1439,3611f1f2-11ef-11ea-916f-000d3a38a36f
1440,36193604-7371-11ea-92d0-000d3a38a36f
1441,361d9332-ae34-11e9-a2fc-000d3a38a36f
1442,362d96be-f9a2-11ea-9564-000d3a38a36f
1443,36316e66-a0e2-11e9-a2fc-000d3a38a36f
1444,3632aeb6-b019-11e9-9757-000d3a38a36f
1445,363daf9a-aa70-11e9-a2fc-000d3a38a36f
1446,3642da7e-420e-11eb-806e-000d3a38a36f
1447,364a32de-166c-11ea-aa74-000d3a38a36f
1448,366387ec-b213-11e9-89fa-000d3a38a36f
1449,366848fa-4f46-11eb-806e-000d3a38a36f
1450,3670a0ee-1fd7-11ea-87bf-000d3a38a36f
1451,3677d748-ad9e-11e9-a2fc-000d3a38a36f
1452,3681e884-8541-11ea-80af-000d3a38a36f
1453,368c81d6-a3f0-11ea-9c18-000d3a38a36f
1454,3694a044-a24a-11e9-a2fc-000d3a38a36f
1455,3698b88c-7f53-11ea-80af-000d3a38a36f
1456,369dd546-f5ba-11ea-a533-000d3a38a36f
1457,36b5c2d4-9d9e-11e9-9897-000d3a38a36f
1458,36c7cab4-bb9e-11ea-995f-000d3a38a36f
1459,36d0a868-9dd2-11e9-9897-000d3a38a36f
1460,36da6de2-1f56-11eb-b272-000d3a38a36f
1461,36db85f2-9bc0-11ea-a27a-000d3a38a36f
1462,36dcd53c-48a6-11ea-b6c0-000d3a38a36f
1463,36dd8e78-abc1-11e9-a2fc-000d3a38a36f
1464,36deba9e-d675-11e9-93bc-000d3a38a36f
1465,36e5d3f0-2bfd-11ea-91ab-000d3a38a36f
1466,36ec7166-a26d-11e9-a2fc-000d3a38a36f
1467,36f54dde-25ff-11ea-8e1c-000d3a38a36f
1468,370302d2-aca4-11e9-a2fc-000d3a38a36f
1469,3703ee4e-af02-11e9-a2fc-000d3a38a36f
1470,370453c4-63d5-11ea-a6dc-000d3a38a36f
1471,370d9fba-29ec-11ea-87cc-000d3a38a36f
1472,3713fbd8-5bdf-11ea-944b-000d3a38a36f
1473,37406470-d674-11e9-93bc-000d3a38a36f
1474,374460f6-aee3-11e9-a2fc-000d3a38a36f
1475,3749ddde-ab90-11e9-a2fc-000d3a38a36f
1476,37515134-5b05-11ea-9762-000d3a38a36f
1477,375ff8ba-a6a1-11e9-a2fc-000d3a38a36f
1478,37651e4c-6197-11ea-8dd8-000d3a38a36f
1479,376ab610-d61c-11e9-93bc-000d3a38a36f
1480,376dd144-6d27-11eb-99c4-000d3a38a36f
1481,3773feb4-a985-11e9-a2fc-000d3a38a36f
1482,377f0a54-ab90-11e9-a2fc-000d3a38a36f
1483,37804638-5bbe-11ea-af68-000d3a38a36f
1484,379338a6-fccd-11e9-a5e8-000d3a38a36f
1485,3794b968-aa4e-11ea-b736-000d3a38a36f
1486,379883d4-a6e1-11e9-a2fc-000d3a38a36f
1487,379ff9c2-5b43-11ea-8aa9-000d3a38a36f
1488,37ac2ccc-a943-11e9-a2fc-000d3a38a36f
1489,37b7bac6-a84c-11e9-a2fc-000d3a38a36f
1490,37b822c6-ac2b-11e9-a2fc-000d3a38a36f
1491,37c38a2c-6728-11ea-9d38-000d3a38a36f
1492,37c86d08-a739-11e9-a2fc-000d3a38a36f
1493,37cc23ec-a9f2-11e9-a2fc-000d3a38a36f
1494,37cca20e-ab4b-11e9-a2fc-000d3a38a36f
1495,37d18c26-21ae-11eb-b361-000d3a38a36f
1496,37d98f4e-5421-11ea-b1db-000d3a38a36f
1497,37dbc416-9ba3-11ea-a27a-000d3a38a36f
1498,37dc961c-abfc-11e9-a2fc-000d3a38a36f
1499,37e324ba-a499-11e9-a2fc-000d3a38a36f
1500,37e71738-e2b9-11e9-ad00-000d3a38a36f
1501,37f29b4a-4432-11eb-806e-000d3a38a36f
1502,37fa3b90-ddbb-11e9-9cd3-000d3a38a36f
1503,38018008-8e14-11ea-8f41-000d3a38a36f
1504,380cabbe-da8a-11ea-a65b-000d3a38a36f
1505,3812050c-53fa-11eb-9e65-000d3a38a36f
1506,3820c10a-bc92-11ea-aa61-000d3a38a36f
1507,384afec0-a5a0-11e9-a2fc-000d3a38a36f
1508,384cc1fe-fe44-11e9-a5e8-000d3a38a36f
1509,3859937a-ab7e-11e9-a2fc-000d3a38a36f
1510,385c7a5c-184f-11ea-9213-000d3a38a36f
1511,3869bdee-e382-11ea-8839-000d3a38a36f
1512,3878435e-f67a-11ea-a533-000d3a38a36f
1513,387c3370-6312-11ea-a6dc-000d3a38a36f
1514,387c6592-cff1-11ea-a8f0-000d3a38a36f
1515,3880fe94-9f4c-11e9-9897-000d3a38a36f
1516,38853126-f775-11ea-a533-000d3a38a36f
1517,3891eb46-b12b-11e9-9757-000d3a38a36f
1518,38985080-9d6c-11e9-9897-000d3a38a36f
1519,38a0eb64-2b29-11ea-9d27-000d3a38a36f
1520,38a35882-ab3f-11e9-a2fc-000d3a38a36f
1521,38ab735a-adf1-11e9-a2fc-000d3a38a36f
1522,38b5f27c-5444-11ea-b1db-000d3a38a36f
1523,38bbae9e-223d-11ea-8523-000d3a38a36f
1524,38c2c96e-adc9-11ea-b736-000d3a38a36f
1525,38c2e008-4d24-11ea-9bde-000d3a38a36f
1526,38c45956-38e3-11ea-85d6-000d3a38a36f
1527,38c9d188-98ba-11ea-b97a-000d3a38a36f
1528,38cc618a-a4fc-11e9-a2fc-000d3a38a36f
1529,38d2a610-aaf8-11e9-a2fc-000d3a38a36f
1530,38d63902-e0ac-11ea-b5cd-000d3a38a36f
1531,38eb3626-eacb-11ea-9047-000d3a38a36f
1532,38f025a4-9f2d-11e9-9897-000d3a38a36f
1533,38f0dd14-a590-11e9-a2fc-000d3a38a36f
1534,38ff79ee-a1fa-11e9-a2fc-000d3a38a36f
1535,390df57a-a1b2-11e9-a2fc-000d3a38a36f
1536,39195f9e-dddc-11e9-a848-000d3a38a36f
1537,392ba042-1ae4-11ea-98d5-000d3a38a36f
1538,392f90d8-b1e1-11e9-89fa-000d3a38a36f
1539,39362650-3f1c-11ea-b794-000d3a38a36f
1540,393d3d26-aabd-11e9-a2fc-000d3a38a36f
1541,395198b8-e7a1-11e9-8bb8-000d3a38a36f
1542,395c0ede-a560-11e9-a2fc-000d3a38a36f
1543,396b492c-ac71-11e9-a2fc-000d3a38a36f
1544,397596c8-475f-11ea-b6c0-000d3a38a36f
1545,397a63e0-a6a8-11e9-a2fc-000d3a38a36f
1546,398081bc-1f93-11ea-87bf-000d3a38a36f
1547,39823526-a5b7-11e9-a2fc-000d3a38a36f
1548,398288ce-aff7-11e9-9757-000d3a38a36f
1549,3985092a-2b47-11ea-9d27-000d3a38a36f
1550,398db304-afff-11e9-9757-000d3a38a36f
1551,3991baf2-94d9-11ea-85df-000d3a38a36f
1552,3991dc42-ac38-11e9-a2fc-000d3a38a36f
1553,39941816-53bf-11ea-abe0-000d3a38a36f
1554,39981ee6-afe8-11e9-9757-000d3a38a36f
1555,39989606-a2b3-11e9-a2fc-000d3a38a36f
1556,399ed47c-9d62-11e9-9897-000d3a38a36f
1557,39a43c56-5b25-11ea-a34d-000d3a38a36f
1558,39a5def2-3bd1-11eb-a48e-000d3a38a36f
1559,39a61dc0-b191-11e9-89fa-000d3a38a36f
1560,39a6b01c-5b43-11ea-b8ed-000d3a38a36f
1561,39a92e76-9b1e-11ea-a27a-000d3a38a36f
1562,39aa923e-aa3c-11ea-b736-000d3a38a36f
1563,39ad5862-8a8d-11ea-8ec0-000d3a38a36f
1564,39d0989c-16e6-11ea-b4ec-000d3a38a36f
1565,39d81470-4bbe-11ea-a626-000d3a38a36f
1566,39e123aa-94c3-11ea-85df-000d3a38a36f
1567,39e2d340-d92e-11e9-93bc-000d3a38a36f
1568,39ed3702-5b08-11ea-a804-000d3a38a36f
1569,3a0093b0-a992-11e9-a2fc-000d3a38a36f
1570,3a154aa4-e442-11e9-ad00-000d3a38a36f
1571,3a285f00-f4f4-11e9-9346-000d3a38a36f
1572,3a2d1f18-737f-11ea-92d0-000d3a38a36f
1573,3a3af74e-2b65-11ea-9d27-000d3a38a36f
1574,3a3cfdf0-5e69-11ea-be5b-000d3a38a36f
1575,3a43daba-a485-11e9-a2fc-000d3a38a36f
1576,3a4809a2-9fb0-11e9-a2fc-000d3a38a36f
1577,3a558506-e2bc-11e9-ad00-000d3a38a36f
1578,3a660a62-4fcb-11ea-99ba-000d3a38a36f
1579,3a6bb1e6-a504-11e9-a2fc-000d3a38a36f
1580,3a83c01a-6cf0-11ea-b576-000d3a38a36f
1581,3a85dc22-12bb-11ea-a001-000d3a38a36f
1582,3a924a50-d0f4-11ea-8b59-000d3a38a36f
1583,3a94268a-15f2-11ea-aa74-000d3a38a36f
1584,3aa26938-b19e-11e9-89fa-000d3a38a36f
1585,3aa52386-afb8-11e9-9757-000d3a38a36f
1586,3aa7de90-a2fc-11ea-9c18-000d3a38a36f
1587,3aabb51c-28e2-11eb-b7dd-000d3a38a36f
1588,3ad92b8e-5b3b-11ea-8e25-000d3a38a36f
1589,3ad9aafc-46f8-11ea-b6c0-000d3a38a36f
1590,3ae1a2a2-a734-11e9-a2fc-000d3a38a36f
1591,3ae3bd9c-5bdb-11ea-a3fe-000d3a38a36f
1592,3aeeefae-a444-11e9-a2fc-000d3a38a36f
1593,3af378e4-a1fb-11e9-a2fc-000d3a38a36f
1594,3afa5dec-ee10-11e9-9346-000d3a38a36f
1595,3b03e130-3db3-11ea-9e19-000d3a38a36f
1596,3b08816a-5445-11ea-b1db-000d3a38a36f
1597,3b08f95c-2d5c-11ea-827e-000d3a38a36f
1598,3b13fbbc-b18e-11e9-89fa-000d3a38a36f
1599,3b1b4caa-1af7-11ea-98d5-000d3a38a36f
1600,3b35b038-d193-11ea-b0fc-000d3a38a36f
1601,3b3aad7a-5b2f-11ea-bf2c-000d3a38a36f
1602,3b3abf1e-2b9f-11ea-853d-000d3a38a36f
1603,3b51d518-4e7d-11ea-99ba-000d3a38a36f
1604,3b5b6e68-9764-11ea-a9c8-000d3a38a36f
1605,3b5d82f2-aa3d-11ea-b736-000d3a38a36f
1606,3b697668-d714-11e9-93bc-000d3a38a36f
1607,3b69b702-49d0-11ea-8a4f-000d3a38a36f
1608,3b6a6aa6-ab5d-11e9-a2fc-000d3a38a36f
1609,3b7228ce-7300-11eb-a9a7-000d3a38a36f
1610,3b87b5d4-e046-11e9-957d-000d3a38a36f
1611,3bb58b00-f2ea-11ea-b013-000d3a38a36f
1612,3bc42e38-2056-11ea-87bf-000d3a38a36f
1613,3be18c78-ede6-11e9-88c1-000d3a38a36f
1614,3bee8ed4-ac44-11e9-a2fc-000d3a38a36f
1615,3bf28a84-6274-11ea-9861-000d3a38a36f
1616,3bf7c02c-51a7-11ea-a243-000d3a38a36f
1617,3bf8ff4c-97f6-11ea-9d91-000d3a38a36f
1618,3bfdb582-4e59-11ea-99ba-000d3a38a36f
1619,3c0cf7da-9de3-11e9-9897-000d3a38a36f
1620,3c0d1ac4-8d4f-11ea-8f41-000d3a38a36f
1621,3c1454e8-ac44-11e9-a2fc-000d3a38a36f
1622,3c15e8d8-a268-11ea-9c18-000d3a38a36f
1623,3c166330-5fec-11ea-8dd8-000d3a38a36f
1624,3c1e8562-a794-11e9-a2fc-000d3a38a36f
1625,3c2bf5b0-5bb4-11ea-81c0-000d3a38a36f
1626,3c3407d0-b201-11e9-89fa-000d3a38a36f
1627,3c391c48-f8bf-11e9-b138-000d3a38a36f
1628,3c3decf4-2d08-11eb-8b78-000d3a38a36f
1629,3c512fa4-a8c9-11e9-a2fc-000d3a38a36f
1630,3c5f1928-a524-11e9-a2fc-000d3a38a36f
1631,3c6735e6-736d-11ea-92d0-000d3a38a36f
1632,3c68119e-5439-11ea-b1db-000d3a38a36f
1633,3c6958ba-b032-11ea-b736-000d3a38a36f
1634,3c799730-5b9f-11ea-b4c9-000d3a38a36f
1635,3c9ee278-aa11-11e9-a2fc-000d3a38a36f
1636,3ca62200-a3ad-11e9-a2fc-000d3a38a36f
1637,3cb0fb60-22d5-11ea-8523-000d3a38a36f
1638,3cb7ad74-aefa-11e9-a2fc-000d3a38a36f
1639,3cba60ca-d6c1-11e9-93bc-000d3a38a36f
1640,3cccd976-a8e5-11e9-a2fc-000d3a38a36f
1641,3cd89598-1e8e-11eb-9dc3-000d3a38a36f
1642,3cd99e48-2a1a-11ea-99b3-000d3a38a36f
1643,3ce11136-a50f-11e9-a2fc-000d3a38a36f
1644,3ce13348-2996-11eb-b280-000d3a38a36f
1645,3ce89cb2-5bf3-11ea-92d8-000d3a38a36f
1646,3cead8ae-1375-11ea-a001-000d3a38a36f
1647,3d0033c2-adcf-11e9-a2fc-000d3a38a36f
1648,3d033958-9e7c-11e9-9897-000d3a38a36f
1649,3d05357a-7b47-11ea-8f20-000d3a38a36f
1650,3d0a3278-5437-11ea-b1db-000d3a38a36f
1651,3d0aa934-aabd-11e9-a2fc-000d3a38a36f
1652,3d12a482-a7dd-11e9-a2fc-000d3a38a36f
1653,3d1ec178-d6c1-11e9-93bc-000d3a38a36f
1654,3d2220b4-5b93-11ea-9d04-000d3a38a36f
1655,3d39bc96-adac-11e9-a2fc-000d3a38a36f
1656,3d60a3b0-d62e-11e9-93bc-000d3a38a36f
1657,3d665fb8-a540-11e9-a2fc-000d3a38a36f
1658,3d690368-ae40-11e9-a2fc-000d3a38a36f
1659,3d6b308a-b042-11e9-9757-000d3a38a36f
1660,3d6f5092-5b29-11ea-8183-000d3a38a36f
1661,3d87336e-d62d-11e9-93bc-000d3a38a36f
1662,3d8a7a60-53c8-11ea-abe0-000d3a38a36f
1663,3d8daa66-a49e-11e9-a2fc-000d3a38a36f
1664,3d971afe-5bcf-11ea-9156-000d3a38a36f
1665,3d9d1f86-f4f9-11e9-9346-000d3a38a36f
1666,3da02816-61d7-11ea-8dd8-000d3a38a36f
1667,3daf6142-7b35-11ea-8f20-000d3a38a36f
1668,3dc46c48-b035-11e9-9757-000d3a38a36f
1669,3dcb5288-a149-11e9-a2fc-000d3a38a36f
1670,3ddc1faa-5b43-11ea-8d9b-000d3a38a36f
1671,3de952fa-a2d5-11e9-a2fc-000d3a38a36f
1672,3df4f572-aa98-11e9-a2fc-000d3a38a36f
1673,3df92962-aceb-11e9-a2fc-000d3a38a36f
1674,3e06e4c6-55aa-11eb-9e65-000d3a38a36f
1675,3e192a6a-a8cb-11e9-a2fc-000d3a38a36f
1676,3e2ce50c-61e7-11ea-8dd8-000d3a38a36f
1677,3e346c9e-aeed-11e9-a2fc-000d3a38a36f
1678,3e423638-be25-11ea-aa61-000d3a38a36f
1679,3e4dffb2-cc13-11ea-b305-000d3a38a36f
1680,3e54010a-bf15-11eb-8ef5-000d3a38a36f
1681,3e663a9e-a461-11e9-a2fc-000d3a38a36f
1682,3e6aff7e-3ae4-11ea-835a-000d3a38a36f
1683,3e725b46-94a5-11ea-85df-000d3a38a36f
1684,3e7c031c-ff27-11e9-a5e8-000d3a38a36f
1685,3e92f0ce-22e8-11ea-8523-000d3a38a36f
1686,3e946810-a94d-11e9-a2fc-000d3a38a36f
1687,3e989730-1196-11ea-846f-000d3a38a36f
1688,3ea07308-a744-11ea-bd63-000d3a38a36f
1689,3ea38500-2613-11ea-8e1c-000d3a38a36f
1690,3eac9996-53be-11ea-abe0-000d3a38a36f
1691,3eb14342-acbf-11ea-b736-000d3a38a36f
1692,3ebc7fc6-2d9f-11eb-8062-000d3a299ebf
1693,3ed833a4-97b5-11ea-9d91-000d3a38a36f
1694,3eeab872-c54f-11ea-9dde-000d3a38a36f
1695,3eed716e-1c14-11ea-ac4f-000d3a38a36f
1696,3f008a82-f7f8-11e9-841e-000d3a38a36f
1697,3f03a4ea-28ff-11eb-b7dd-000d3a38a36f
1698,3f0765a8-2874-11ea-b87a-000d3a38a36f
1699,3f0dfccc-24f1-11eb-86c1-000d3a38a36f
1700,3f11109a-b19a-11e9-89fa-000d3a38a36f
1701,3f1b4dc8-8a7d-11ea-8ec0-000d3a38a36f
1702,3f1efa7c-aa09-11e9-a2fc-000d3a38a36f
1703,3f331854-a4b4-11e9-a2fc-000d3a38a36f
1704,3f33b5fc-f135-11e9-9346-000d3a38a36f
1705,3f3f6852-288a-11ea-b87a-000d3a38a36f
1706,3f5f76c0-1cd6-11ea-a490-000d3a38a36f
1707,3f68b4ce-d815-11ea-aee7-000d3a38a36f
1708,3f69ecea-4206-11ea-96d9-000d3a38a36f
1709,3f6ecaf4-ac28-11e9-a2fc-000d3a38a36f
1710,3f764398-9ead-11e9-9897-000d3a38a36f
1711,3f7aa818-b0e4-11e9-9757-000d3a38a36f
1712,3f83baea-7351-11ea-92d0-000d3a38a36f
1713,3f8678e2-6439-11ea-a6dc-000d3a38a36f
1714,3f9f8cea-3056-11ea-bb28-000d3a38a36f
1715,3fa3f692-5f52-11ea-be5b-000d3a38a36f
1716,3fbd31d2-85e2-11ea-a90b-000d3a38a36f
1717,3fccb99e-5b4f-11ea-8848-000d3a38a36f
1718,3fd6eeae-bf87-11ea-a18f-000d3a38a36f
1719,3fd7beb4-cc1c-11ea-b305-000d3a38a36f
1720,3fdf406a-53c9-11ea-abe0-000d3a38a36f
1721,3ff317b4-ac91-11e9-a2fc-000d3a38a36f
1722,3ff9a700-a24b-11e9-a2fc-000d3a38a36f
1723,3ffd5daa-5be1-11ea-a294-000d3a38a36f
1724,4003b674-56a9-11ea-b9b9-000d3a38a36f
1725,40091866-bdf2-11ea-aa61-000d3a38a36f
1726,40150444-d71d-11e9-93bc-000d3a38a36f
1727,403fde7c-e450-11e9-ad00-000d3a38a36f
1728,4044b462-9cff-11e9-9897-000d3a38a36f
1729,405df400-ad3e-11e9-a2fc-000d3a38a36f
1730,4079b0fc-d681-11e9-93bc-000d3a38a36f
1731,40823862-2262-11ea-8523-000d3a38a36f
1732,408e395c-ae0c-11e9-a2fc-000d3a38a36f
1733,4099db2a-5b38-11ea-828c-000d3a38a36f
1734,40ada436-62f2-11ea-a6dc-000d3a38a36f
1735,40b81568-b048-11e9-9757-000d3a38a36f
1736,40c591bc-7e50-11ea-80af-000d3a38a36f
1737,40d519c0-5b96-11ea-b202-000d3a38a36f
1738,40d69644-f67c-11e9-841e-000d3a38a36f
1739,40db27fc-a953-11e9-a2fc-000d3a38a36f
1740,40e74cb6-1be1-11ea-ac4f-000d3a38a36f
1741,40edb7c0-de21-11e9-957d-000d3a38a36f
1742,40eec926-39b1-11ea-85d6-000d3a38a36f
1743,40f4f2aa-aaa1-11e9-a2fc-000d3a38a36f
1744,40f59322-b15e-11e9-89fa-000d3a38a36f
1745,41081e4c-5bd7-11ea-90ca-000d3a38a36f
1746,410a109a-18e2-11ea-9213-000d3a38a36f
1747,410b5f50-aab3-11ea-b736-000d3a38a36f
1748,410ca690-a540-11e9-a2fc-000d3a38a36f
1749,4117a24a-a868-11e9-a2fc-000d3a38a36f
1750,41214a1c-6f71-11eb-bdb8-000d3a38a36f
1751,412b8fae-5316-11ea-acd3-000d3a38a36f
1752,41351cf8-b0fb-11e9-9757-000d3a38a36f
1753,413ab3d6-b1bc-11e9-89fa-000d3a38a36f
1754,413c8242-1386-11eb-8ffc-000d3a38a36f
1755,413d2016-1e9b-11ea-aa32-000d3a38a36f
1756,413e5736-2488-11ea-bf27-000d3a38a36f
1757,41402244-e168-11ea-b5cd-000d3a38a36f
1758,4146e988-3e36-11ea-b1ad-000d3a38a36f
1759,41512d20-4cb0-11ea-a626-000d3a38a36f
1760,415704a2-a968-11e9-a2fc-000d3a38a36f
1761,4158fe5c-3878-11ea-85d6-000d3a38a36f
1762,4159cc38-5b05-11ea-82d2-000d3a38a36f
1763,415c5d12-97d8-11ea-9d91-000d3a38a36f
1764,415db4ba-1339-11ea-a001-000d3a38a36f
1765,415e53fc-1c53-11ea-a490-000d3a38a36f
1766,4163e900-ad60-11e9-a2fc-000d3a38a36f
1767,4172ddf8-2307-11ea-8523-000d3a38a36f
1768,417f5fd6-a4b0-11e9-a2fc-000d3a38a36f
1769,4190bd0a-a3e1-11e9-a2fc-000d3a38a36f
1770,419d423a-608a-11ea-8dd8-000d3a38a36f
1771,41a37a1e-8b2e-11ea-8ec0-000d3a38a36f
1772,41abf3ce-5b54-11ea-85a8-000d3a38a36f
1773,41b643ca-b027-11e9-9757-000d3a38a36f
1774,41c16660-8b91-11ea-8ec0-000d3a38a36f
1775,41e5719e-a6a5-11e9-a2fc-000d3a38a36f
1776,41f6501a-5bcf-11ea-95ca-000d3a38a36f
1777,42007092-5bd7-11ea-ad33-000d3a38a36f
1778,4203a8ea-a258-11e9-a2fc-000d3a38a36f
1779,4226ee64-2196-11ea-9618-000d3a38a36f
1780,423a84b6-a4f9-11e9-a2fc-000d3a38a36f
1781,423abaec-abe0-11e9-a2fc-000d3a38a36f
1782,4247c602-d6a5-11e9-93bc-000d3a38a36f
1783,42552f66-fe1b-11e9-a5e8-000d3a38a36f
1784,4271fdf8-a59a-11eb-b07f-000d3a299ebf
1785,427a101e-a886-11e9-a2fc-000d3a38a36f
1786,428d50d4-2b94-11ea-853d-000d3a38a36f
1787,429461a8-258b-11ea-b1c8-000d3a38a36f
1788,4295cf9c-bd03-11ea-aa61-000d3a38a36f
1789,429d2888-44bc-11ea-8b43-000d3a38a36f
1790,42a6c718-5bf4-11ea-8384-000d3a38a36f
1791,42aa1e96-a500-11e9-a2fc-000d3a38a36f
1792,42aafd0a-9f2b-11e9-9897-000d3a38a36f
1793,42b70084-2b9c-11ea-853d-000d3a38a36f
1794,42b92336-52f8-11ea-9ade-000d3a38a36f
1795,42b94e0a-a719-11e9-a2fc-000d3a38a36f
1796,42bbabfe-a5cf-11ea-bd63-000d3a38a36f
1797,42be2892-1bfb-11ea-ac4f-000d3a38a36f
1798,42c8cbbc-b11b-11e9-9757-000d3a38a36f
1799,42cd5aa8-545c-11ea-b1db-000d3a38a36f
1800,42cf9314-9d31-11e9-9897-000d3a38a36f
1801,42f39784-b0c1-11e9-9757-000d3a38a36f
1802,42f41680-5339-11ea-acd3-000d3a38a36f
1803,42f4acb0-ac24-11e9-a2fc-000d3a38a36f
1804,42fb6be6-a976-11e9-a2fc-000d3a38a36f
1805,42fd7290-7f00-11eb-b666-000d3a38a36f
1806,42fffc3a-63a5-11ea-a6dc-000d3a38a36f
1807,43007720-9747-11ea-a9c8-000d3a38a36f
1808,4307ebf0-25e5-11ea-8e1c-000d3a38a36f
1809,431bcce4-52fc-11ea-9ade-000d3a38a36f
1810,4321c57c-b1c1-11e9-89fa-000d3a38a36f
1811,43271496-a2b7-11e9-a2fc-000d3a38a36f
1812,4335740e-a9de-11e9-a2fc-000d3a38a36f
1813,43489e70-a507-11e9-a2fc-000d3a38a36f
1814,434b1d90-a2fe-11e9-a2fc-000d3a38a36f
1815,436b967e-ac22-11e9-a2fc-000d3a38a36f
1816,4375b8c8-e53b-11e9-ad00-000d3a38a36f
1817,43864b86-5bc7-11ea-9952-000d3a38a36f
1818,438ec68c-1ee9-11ea-81ff-000d3a38a36f
1819,43939a66-9759-11ea-a9c8-000d3a38a36f
1820,43978078-d191-11ea-b0fc-000d3a38a36f
1821,43b58b80-1cbb-11ea-a490-000d3a38a36f
1822,43b73544-1e09-11ea-8bf2-000d3a38a36f
1823,43ba7d24-26bc-11ea-aaaa-000d3a38a36f
1824,43e4fb34-446c-11eb-806e-000d3a38a36f
1825,440ea4de-aa93-11ea-b736-000d3a38a36f
1826,44133df2-a7ea-11e9-a2fc-000d3a38a36f
1827,44147d1c-22fa-11ea-8523-000d3a38a36f
1828,44309198-319d-11eb-adfe-000d3a38a36f
1829,4433d210-6289-11ea-9861-000d3a38a36f
1830,4443ba9e-7063-11ea-8369-000d3a38a36f
1831,44486302-51df-11ea-a243-000d3a38a36f
1832,446dece4-88d0-11ea-9c02-000d3a38a36f
1833,4480d882-38f2-11ea-85d6-000d3a38a36f
1834,448abdca-638b-11ea-a6dc-000d3a38a36f
1835,4496ef04-53e7-11ea-94d4-000d3a38a36f
1836,449cdfe8-d422-11ea-9838-000d3a38a36f
1837,44a3306e-671c-11ea-9d38-000d3a38a36f
1838,44a7e2f0-9b1d-11ea-a27a-000d3a38a36f
1839,44aa1484-1f27-11ea-87bf-000d3a38a36f
1840,44c30bb0-a812-11e9-a2fc-000d3a38a36f
1841,44c9d4d6-974f-11ea-a9c8-000d3a38a36f
1842,44cb68d2-5eec-11ea-be5b-000d3a38a36f
1843,44cc6636-a797-11e9-a2fc-000d3a38a36f
1844,44e17ce4-5bc1-11eb-8dbd-000d3a38a36f
1845,44e68c42-a822-11e9-a2fc-000d3a38a36f
1846,44ea7ad8-b019-11e9-9757-000d3a38a36f
1847,44f95a3a-ab91-11e9-a2fc-000d3a38a36f
1848,45066f46-a28f-11e9-a2fc-000d3a38a36f
1849,4514d9da-3ac1-11ea-835a-000d3a38a36f
1850,451fcd3c-a565-11e9-a2fc-000d3a38a36f
1851,455addd2-447f-11ea-8b43-000d3a38a36f
1852,455ee02c-f59b-11e9-841e-000d3a38a36f
1853,456ac9fa-567f-11eb-9e65-000d3a38a36f
1854,4580cba8-1334-11eb-8ffc-000d3a38a36f
1855,458b4b42-619f-11ea-8dd8-000d3a38a36f
1856,458f1dc4-8983-11ea-a6e7-000d3a38a36f
1857,4591c1ca-b1ff-11e9-89fa-000d3a38a36f
1858,45a5671c-c81e-11ea-a167-000d3a38a36f
1859,45a84f82-727d-11ea-adca-000d3a38a36f
1860,45ae5698-5684-11eb-9e65-000d3a38a36f
1861,45b1d028-1da7-11ea-8bf2-000d3a38a36f
1862,45d90eb6-b0e9-11e9-9757-000d3a38a36f
1863,45dae7ce-165e-11ea-aa74-000d3a38a36f
1864,45de8b32-b109-11e9-9757-000d3a38a36f
1865,45df89d2-b155-11e9-9757-000d3a38a36f
1866,45e43a40-d6ee-11e9-93bc-000d3a38a36f
1867,45e9dede-29a3-11ea-b87a-000d3a38a36f
1868,45efeeb0-5b2a-11ea-bae8-000d3a38a36f
1869,45f161c0-62cb-11ea-9861-000d3a38a36f
1870,46097e88-1cb5-11ea-a490-000d3a38a36f
1871,460d324a-ae05-11e9-a2fc-000d3a38a36f
1872,460de8bc-a3be-11e9-a2fc-000d3a38a36f
1873,4610633c-d7d8-11e9-93bc-000d3a38a36f
1874,4611ac8c-3cab-11ea-b550-000d3a38a36f
1875,46232df8-af80-11e9-a2fc-000d3a38a36f
1876,463850ea-b019-11e9-9757-000d3a38a36f
1877,4647a3ce-743b-11ea-92d0-000d3a38a36f
1878,464e61e0-1e10-11ea-8bf2-000d3a38a36f
1879,465000e4-6227-11ea-9d1a-000d3a38a36f
1880,465088fc-a788-11e9-a2fc-000d3a38a36f
1881,466f85d4-2b47-11ea-9d27-000d3a38a36f
1882,467205a8-5bc5-11ea-abfe-000d3a38a36f
1883,4672c496-a6a5-11e9-a2fc-000d3a38a36f
1884,46785b52-85e0-11ea-a90b-000d3a38a36f
1885,467861d0-5325-11ea-acd3-000d3a38a36f
1886,467f2d1e-bbb5-11ea-a0c9-000d3a38a36f
1887,46843f02-639f-11ea-a6dc-000d3a38a36f
1888,4692fabc-5b46-11ea-b8bd-000d3a38a36f
1889,46985ca8-1a43-11ea-941b-000d3a38a36f
